page_number,chars,x0,x1,y0,y1,labels,tag
35,2,214.87868,231.10568,253.08188,280.08188,39,
35,bucăți,209.94687,236.03787,242.2819,251.2819,40,
35,S35-RO-KW43-KDZ-NF3_R-1000-07,443.54565,541.66365,12.53856,18.53856,41,
35,35,529.98755,541.81755,22.78715,32.78715,42,
36,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.41766,11.33849,18.33849,0,
36,HAINE POTRIVITE,197.61008,429.94608,559.45202,585.45202,1,
36,PENTRU ZILE FRIGUROASE,197.61008,529.13608,528.25201,554.25201,2,
36,"14,99",464.30066,534.47366,298.37097,325.37097,3,
36,"10,99",464.92166,534.90566,60.31197,87.31197,4,
36,"16,99",290.52557,360.53657,60.37959,87.37959,5,
36,"19,99",464.82516,534.83616,601.15142,628.15142,6,
36,"24,99",106.23707,179.81207,298.36969,325.36969,7,
36,"34,99",105.91327,179.81227,431.53979,458.53979,8,
36,"12,99",105.36077,175.26377,60.71319,87.71319,9,
36,Hanorac  pentru băieți,120.97737,185.90736,520.59063,542.59063,10,
36,min. 80% bumbac mărime: 86-116 diferite modele,117.86807,183.30807,491.79055,518.99057,11,
36,1 buc,164.01207,183.30807,482.19058,490.19058,12,
36,Maiou  pentru  fete/băieți,476.67087,527.93087,397.98877,431.98877,13,
36,"mărimi: 86-116 material:  95% bumbac,  5% elastan 1 set",476.67087,529.93487,349.98868,396.38867,14,
36,Bluză,456.85995,485.94995,723.72284,733.72284,15,
36,cu mânecă lungă  pentru băieți,456.85995,539.24995,699.72284,721.72284,16,
36,mărimi: 86-116 material:  100%bumbac diferite modele,456.85995,513.37915,660.19928,697.83929,17,
36,1 set,456.85995,474.16395,650.59924,658.59924,18,
36,Chiloți  pentru  fete,372.47247,407.23247,115.43338,149.43338,19,
36,"mărime: 86-116 material:  95% bumbac,  5% elastan 1 set",372.47247,424.16847,56.42989,113.54989,20,
36,Pantaloni  pentru  băieți,13.86217,62.18217,365.19699,399.19699,21,
36,"mărime:86-116 material:  80% bumbac,  20% poliester diferite culori 1 buc",13.86217,67.52617,306.1936,363.3136,22,
36,Boxeri  pentru  băieți,191.87396,226.63396,112.85118,146.8512,23,
36,"mărime:  86-116 material:  95% bumbac,  5% elastan 1 set",191.87396,243.56996,53.84769,110.96769,24,
36,Căciulă  și mănuși  pentru  fete/băieți,14.14567,65.40567,632.60058,678.60058,25,
36,mărime: 86-116 diferite culori,14.14567,69.88967,613.40069,631.00067,26,
36,1 set,14.14567,31.44967,603.80072,611.80072,27,
36,Șosete  pentru  fete/băieți,14.49127,65.75127,112.87549,146.87549,28,
36,"mărimi:19-30 material: 75% bumbac,  22% poliamidă, 3% elastan 1 set",14.49127,71.12327,53.87209,110.99209,29,
36,2,417.87146,434.09846,613.25879,640.25879,30,
36,bucăți,412.93976,439.03076,602.45874,611.45874,31,
36,3,333.64596,350.00796,129.45398,156.45398,32,
36,bucăți,328.78155,354.87255,118.654,127.654,33,
36,3,507.29947,523.66147,129.45398,156.45398,34,
36,bucăți,502.43506,528.52606,118.654,127.654,35,
36,2,416.17376,432.40076,309.62539,336.62539,36,
36,bucăți,411.24197,437.33297,298.82538,307.82538,37,
36,6,147.21236,163.62836,129.45398,156.45398,38,
36,perechi,140.19697,170.64397,118.654,127.654,39,
36,"24,99",108.88277,182.45777,610.32171,637.32171,40,
36,S36-RO-KW43-KDZ-NF4_L-1000-07,10.99659,109.09059,12.53856,18.53856,41,
36,36,10.99859,22.90859,22.78715,32.78715,42,
37,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,343.21907,11.33849,18.33849,0,
37,"15,99",110.04427,179.81227,256.15619,283.15619,1,
37,"19,99",456.99429,527.00529,570.94922,597.94922,2,
37,"34,99",116.83457,190.73357,570.61554,597.61554,3,
37,"44,99",122.59698,196.68498,60.77089,87.77089,4,
37,"24,99",286.52057,360.09557,255.79828,282.79828,5,
37,"49,99",462.39856,535.37956,60.37229,87.37229,6,
37,"34,99",460.99988,534.89888,289.18127,316.18127,7,
37,Bluză cu mâneca  lungă pentru fete,448.49276,531.98176,661.64013,683.64013,8,
37,mărimi: 86-116 material:  100% bumbac 1 set,448.49276,501.75676,622.39654,659.75653,9,
37,Colanți termo  pentru fete,191.81106,259.79106,298.60559,320.60559,10,
37,mărime:86-116 material: min.  78% bumbac diferite modele,191.81106,248.33026,259.08209,296.72207,11,
37,1 set,191.81106,209.11506,249.48208,257.48208,12,
37,Ghete  pentru băieți,464.73556,527.06556,135.70418,157.70418,13,
37,mărimi: 28-35 1 pereche,464.73556,515.67876,116.22079,133.82079,14,
37,Hanorac  pentru  fete,14.17327,57.14327,757.31378,791.31378,15,
37,material: min.  80% bumbac mărimi: 86-116 diferite  modele 1 buc,14.17327,66.56527,688.43029,755.43029,16,
37,Jeans pentru  fete/băieți,372.25586,435.73586,331.83459,353.83459,17,
37,"mărime:122-152 material: 98% bumbac, 2% elastan 1 buc",372.25586,430.09506,282.71109,329.95108,18,
37,Dres pentru  fete/ băieți,14.17327,73.23327,308.48898,330.48898,19,
37,"mărimi:86-116 material:  78% bumbac,  20% poliamidă, 2% elastan 1 set",14.17327,70.87727,249.48559,306.60559,20,
37,Cizme  pentru  fete/băieți,14.17327,65.43327,74.44819,108.44819,21,
37,mărime:22-28 1 pereche,14.17327,65.46847,54.96469,72.56469,22,
37,2,403.91015,420.13715,589.24273,616.24273,23,
37,bucăți,398.97836,425.06936,578.44268,587.44268,24,
37,2,332.13855,348.36555,325.33578,352.33578,25,
37,bucăți,327.20675,353.29775,314.5358,323.5358,26,
37,2,152.70547,168.93247,325.4592,352.4592,27,
37,bucăți,147.77367,173.86467,314.65918,323.65918,28,
37,S37-RO-KW43-KDZ-NF4_R-1000-07,443.53366,541.66366,12.53856,18.53856,29,
37,37,530.14758,541.83758,22.78715,32.78715,30,
38,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.41766,11.33849,18.33849,0,
38,"De luni, 26.10.2020, ",22.21697,162.42947,783.20074,798.20074,1,
38,"până duminică, 01.11.2020până duminică, 01.11.2020",22.21697,206.22947,765.20068,780.20074,2,
38,"16,99",228.04086,298.05186,431.65259,458.65259,3,
38,de la,223.21606,255.23406,459.83548,473.83548,4,
38,"21,99",464.99576,534.89876,551.92944,578.92944,5,
38,"7,99",477.71667,534.60567,60.42979,87.42979,6,
38,"24,99",461.32635,534.90135,271.97879,298.97879,7,
38,"32,99-24%",460.06567,535.46477,300.86169,313.86169,8,
38,"34,99",151.22076,225.11976,60.07599,87.07599,9,
38,"9,99",320.52878,377.63378,60.71319,87.71319,10,
38,Body bebeluși  pentru fete/băieți,14.17317,100.19317,453.93289,475.93289,11,
38,mărime: 50-80/62-92 material: 100% bumbac,14.17317,100.64517,434.73288,452.33288,12,
38,1 set,14.17317,31.47717,425.1329,433.1329,13,
38,Bluză bebeluși  pentru fete/băieți,315.73855,401.75855,574.20984,596.20984,14,
38,mărime: 62-92,315.73855,368.98575,564.60974,572.60974,15,
38,material: 100% bumbac,315.73855,402.21055,555.00976,563.00976,16,
38,1 set,315.73855,333.04255,545.40979,553.40979,17,
38,Costum bebeluși  pentru fete/băieți,14.17317,100.19317,102.69019,124.69019,18,
38,mărime:  62-92 material:  min. 80% bumbac 1 buc,14.17317,79.61317,53.56669,100.80669,19,
38,Prosop/pătură  cu glugă  pentru bebeluși,293.23825,367.44825,332.6131,366.6131,20,
38,material: 100% bumbac dimensiune cca.:  80x80/75x75 cm,293.23825,379.71025,303.81311,331.01309,21,
38,1 buc,293.23825,312.53425,294.2131,302.2131,22,
38,Șosete bebeluși  pentru fete/băieți,389.81897,475.83897,112.71959,134.71959,23,
38,"mărime: 50-92 material:  80% bumbac, 19% poliamidă,  1% elastan 1 set",389.81897,447.38697,53.71609,110.83609,24,
38,Șosete  bebeluși,237.10766,279.15766,124.91059,146.91058,25,
38,pentru fete/băieți,237.10766,323.12766,112.91059,122.91059,26,
38,"mărime: 50-92 material:  75% bumbac, 22% poliamidă,  3% elastan 1 set",237.10766,295.81966,53.90709,111.02709,27,
38,TOT CE ESTE MAI BUN,14.30297,296.13777,378.60168,404.60168,28,
38,PENTRU CEI MICI,14.30297,229.53357,347.4017,373.4017,29,
38,2,270.94516,287.17216,539.57373,566.57373,30,
38,bucăți,266.01346,292.10446,528.7738,537.7738,31,
38,2,508.35898,524.58598,620.72851,647.72851,32,
38,bucăți,503.42727,529.51827,609.92852,618.92852,33,
38,6,350.43277,366.84877,129.60258,156.60258,34,
38,perechi,343.41736,373.86436,118.80259,127.80259,35,
38,3,506.86209,523.22409,133.43028,160.43028,36,
38,perechi,499.81955,530.26655,122.63019,131.63019,37,
38,T,265.16577,280.4901591,490.93771,512.017627,38,
38,V,277.64755,294.8193925,489.08728,512.77258,39,
38,T,20.12287,35.4472591,256.47598,277.555897,40,
38,V,32.60467,49.7765125,254.62558,278.31088,41,
38,T,341.91305,357.2374391,246.77087,267.850787,42,
38,V,354.39486,371.5667025,244.92048,268.60578,43,
38,S38-RO-KW43-KDZ-NF5_L-1000-07,10.99659,108.82059,12.53856,18.53856,44,
38,38,10.99859,22.87859,22.78715,32.78715,45,
39,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,343.21907,11.33849,18.33849,0,
39,Bavetă,194.11906,230.67906,272.75329,282.75329,1,
39,pentru bebeluși,194.11906,268.32906,260.75329,270.75329,2,
39,material:  100% bumbac diferite modelediferite modele,194.11906,250.63826,231.95328,259.15329,3,
39,1 buc,194.11906,213.41506,222.35329,230.35329,4,
39,"24,99",461.79617,535.37117,521.80243,548.80243,5,
39,"59,99",114.44119,186.66619,548.12738,575.12738,6,
39,"9,99",298.98617,356.09117,228.87939,255.87939,7,
39,"19,99",85.57917,155.59017,60.42979,87.42979,8,
39,"29,99",19.43037,93.08637,334.34137,361.34137,9,
39,"19,99",237.50178,307.51278,547.79657,574.79657,10,
39,Pulover bebeluși  pentru fete/băieți,14.31377,100.33377,508.83828,530.83831,11,
39,mărime: 62-92 material:  100% bumbac 1 buc,14.31377,67.56097,469.59482,506.9548,12,
39,Dres bebeluși  pentru fete/băieți,14.31377,100.33377,274.09207,296.09207,13,
39,"mărime: 50-92 material: 78% bumbac, 20% poliamidă,  2% elastan 1 set",14.31377,98.81697,224.9686,272.20859,14,
39,Pantaloni bebeluși  pentru fete/băieți,194.68696,285.05696,780.36999,802.36999,15,
39,mărime: 62-92 material: 100% bumbac diferite modele,194.68696,281.15896,750.7265,778.48645,16,
39,1 buc,194.68696,213.98296,741.12646,749.12646,17,
39,Salopetă  bebeluși  pentru  fete/băieți,487.32287,541.18288,613.79193,659.79193,18,
39,"mărime: 62-92 material: 80% bumbac, 20% poliester 1 buc",453.59137,538.58337,574.54858,611.90863,19,
39,Salopetă  bebeluși  pentru  fete/băieți,14.17327,65.43327,580.86132,626.86132,20,
39,mărime: 62-92 material:  100% poliester 1 buc,14.17327,68.02847,541.61779,578.97784,21,
39,"59,99",462.81146,535.03646,60.78269,87.78269,22,
39,Lenjerie  de pat pentru copii,341.71246,398.71246,113.28029,147.28029,23,
39,material: 100% bumbac%  1xcearșaf pat 110x150 cm1xcearșaf pat 110x150 cm 1xcearșaf pilotă 110x150 cm 1xfață pernă 35x45 cm,341.71246,442.47166,63.87689,111.39689,24,
39,include: include:,341.71246,371.84846,93.51339,101.51689,25,
39,1 buc,341.71246,361.00846,54.27689,62.27689,26,
39,Pătură  pentru copii,167.43307,224.43307,103.39689,125.39689,27,
39,material:  100% poliester dimensiune  cca.: 76x91 cm 1 buc,167.43307,221.28827,54.27339,101.51339,28,
39,"34,99",255.98009,329.87909,60.78269,87.78269,29,
39,2,35.96407,52.19107,129.60258,156.60258,30,
39,perechi,28.85427,59.30127,118.80259,127.80259,31,
39,S39-RO-KW43-KDZ-NF5_R-1000-07,443.50967,541.66367,12.53856,18.53856,32,
39,39,529.91748,541.82748,22.78715,32.78715,33,
40,1+1,322.424392,426.5178141,349.497073,390.2116979,0,
40,"* cu excepția zilelor de Sărbători legaleCentrul Relaţii Clienţi Kaufland: * Program de lucru: luni-vineri:  08:00-20:00; sâmbătă:   08:00-17:000800 / 080 888(Număr apelabil gratuit din reţelele Vodafone, Orange, Telekom, Upc România şi RCS&RDS)",169.83867,288.4828977,43.37469,89.03239,1,
40,www.kaufland.ro/contact,170.27627,247.5084204,96.85349,103.52409,2,
40,"Str. Barbu Văcărescu Nr. 120-144, Sector 2, București, RO - 020284; J40/17052/2003; C.I.F.: RO15991149 Publicaţie auditată de",345.30017,463.4852646,46.95819,71.61658488,3,
40,Editat de  KAUFLAND ROMÂNIA S.C.S. www.kaufland.ro,353.79733,453.5451788,73.83559,103.34697,4,
40,Se acceptă cardurile/ tichetele:,17.11097,95.714574,99.18179,105.1817931,5,
40,WiFi gratuit,194.33746,235.1415168,29.93119,37.28459,6,
40,50% REDUCERE0UE,188.087465,415.1056763,646.211481,701.6714441,7,
40,* Promoţie valabilă prin casele de marcat. Produsele se preiau individual de către clienţi de la raft.,90.70867,400.7202436,148.8724,156.8724031,8,
40,la toată gama la toată gama  de produse de produse  CAMPINA* CAMPINA*,344.00607,412.7437584,312.73868,343.749,9,
40,**,429.904691,442.5730976,370.328812,385.8042779,10,
40,*,308.97635,320.68835,760.97943,784.97943,11,
40,OFERTĂ TSPECIALĂ,182.72107,258.2431275,241.07561,250.075607,12,
40,în limita stocului disponibil,182.24448,260.1000726,233.07561,239.0756141,13,
40,-50%,197.42409,243.43209,233.9227,251.9227,14,
40,"14,49",188.49798,257.88798,180.28339,207.28339,15,
40,"28,98",183.05237,224.36437,210.75268,226.75268,16,
40,OFERTĂ SPECIALĂ,58.41017,133.9322375,678.04724,687.047237,17,
40,în  liimita  stocului  disponiibil,57.93357,135.7891751,670.04724,676.0472441,18,
40,-50%,73.11317,119.12117,679.39843,697.39843,19,
40,"4,39",77.32507,133.53907,626.33386,653.33386,20,
40,"8,78",58.70367,90.19167,655.95269,671.95269,21,
40,-50%,474.47259,520.48059,673.04614,691.04614,22,
40,"16,49",465.67056,534.89856,620.19439,647.19439,23,
40,"32,98",460.06295,501.27895,649.81317,665.81317,24,
40,OFERTĂ TSPECIALĂ,282.11917,357.6413275,491.8179,500.817897,25,
40,în limita stocului disponibil,281.64258,359.4981726,483.81778,489.8177841,26,
40,-50%,308.64578,354.65378,467.55819,485.55819,27,
40,"10,49",299.36975,368.57075,414.70859,441.70859,28,
40,"20,98",293.73547,335.09547,444.32748,460.32748,29,
40,OFERTĂ TSPECIALĂ,460.32385,535.8459474,474.65039,483.650387,30,
40,în limita stocului disponibil,459.84726,537.7028826,466.65039,472.6503941,31,
40,-50%,475.02685,521.03485,467.49749,485.49749,32,
40,"1,59",483.62387,535.43687,414.70859,441.70859,33,
40,"3,18",460.60156,490.37756,444.32748,460.32748,34,
40,+,290.45077,331.6502785,494.53616,586.1616635,35,
40,+,40.43507,81.6345785,490.37869,582.0041935,36,
40,+,91.08077,132.2802785,300.70108,392.3265835,37,
40,+,408.08856,449.2880685,507.8591,599.4846035,38,
40,+,445.22235,486.4218585,730.94574,822.5712435,39,
40,+,20.02557,61.2250785,691.26062,782.8861235,40,
40,"OFERTĂ SPECIALĂ AQUA  CARPATICA Apă minerală  naturală plată 0,75 l  sticlă  nereturnabilă",134.63547,216.81988,474.65097,577.06491,41,
40,în limita stocului disponibil,134.15887,212.0101726,466.65139,472.6513941,42,
40,-50%,149.33867,195.34667,467.49749,485.49749,43,
40,"3,89",153.09126,209.76426,414.70859,441.70859,44,
40,"7,78",134.92917,166.11317,444.32748,460.32748,45,
40,PLANT LINE Apă micelară,381.82669,445.04569,633.30304,655.30304,46,
40,florală 400 ml,381.82675,407.77075,613.8197,631.41974,47,
40,"   1000 București   Șos. Colentina, nr. 6   ;    3870 Buzău   Bd-ul Unirii, nr. 1   ;    8370 București    Str.Gheorghe Ionescu Sisești, nr.4-6   ;    3500 București   Str. Răcari, nr. 5   ;    5500 Buzău   Str. Frăsinet, nr. 15   ;    2870 București   Bd. Bucureștii Noi, nr. 50B   ;    3370 București   Str. Valea Cascadelor, nr. 3   ;    4370 București   Șos. Orhideelor, nr. 46   ;    7000 București   Valea Oltului, nr. 195-197   ;    2600 București   Str. Barbu Văcărescu, nr. 120   ;    7470 București   Str.Theodor Pallady, nr 51   ;    8570 București   Șos.București - Târgoviște, nr.50   ;    2470 București   Șos. Pantelimon, nr. 244-246   ;    3070 București   Bd. 1 Mai, nr. 55   ;    3170 București   Calea Ferentari, nr. 62   ;    5470 București   Șos. Alexandriei, nr. 152   ;    7570 Focșani   Str. Mărășești, nr. 5   ;    4800 Focșani   Str. Brăilei, nr. 102   ;    3100 București   Șos. Olteniței, nr. 388   ;    5900 București   Str. Mihail Sebastian, nr. 88C   ;    7670 București   Bd.Energeticienilor nr 13-15  ;  ",18.98615,533.42015,113.69348,147.70148,48,
40,MR. PROPER Spray pentru  curățare  suprafeţe lemon / hygiene,195.39877,260.68877,269.18347,325.06689,49,
40,750 ml,195.39886,220.60686,259.58346,267.58346,50,
40,Spanac  baby calitatea I caserolă  100 g,14.17327,51.93327,620.78741,671.87078,51,
40,AMIGO Cafea solubilă 100 g,246.61407,281.97406,409.84408,451.32757,52,
40,LION Baton clasic /  ciocolată  albă 42 g,412.06286,447.95016,410.78171,471.46518,53,
40,"**Promoția este valabilă pentru 2 produse de același fel – 2 pachete  de unt, ",294.80316,541.94866,175.71368,182.71368,54,
40,"2 gouda felii, 2 cutii de smântână pentru gătit etc.",294.80316,456.67536,167.31369,174.31369,55,
40,S40-RO-KW43-KDZ-ULTI-1000-07,10.99659,104.33259,11.40456,17.40456,56,
40,40,10.96859,23.02859,22.77715,32.77715,57,
